cycle,entity_type,entity_id,entity_name,entity_subtype,party_label,party_score_dem,party_score_rep,lean_dem_amt,lean_rep_amt,mixed_amt,unknown_amt,lean_measure_total,coverage_total,coverage_ratio,classification_method,classification_source,scope
2024,committee,C90016510,PLANNED PARENTHOOD ADVOCATES OF WISCONSIN POLITICAL FUND,I,D,1.0,0.0,125580,0,0.0,0.0,125580,125580,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2024,committee,C00360362,SCHWAN'S COMPANY POLITICAL ACTION COMMITTEE,Q,Mixed,0.33067729083665337,0.6693227091633467,41500,84000,0.0,0.0,125500,125500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00889584,COMMON SENSE FOR PA,O,R,0.0,1.0,0,125122,0.0,0.0,125122,125122,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2024,committee,C00345058,COMMON SENSE COMMON SOLUTIONS POLITICAL ACTION COMMITTEE,Q,R,0.0,1.0,0,125000,0.0,0.0,125000,125000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00719971,SENATE EAGLE PAC,Q,R,0.0,1.0,0,125000,0.0,0.0,125000,125000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00581785,SUSTAINABLE ENERGY AND ENVIRONMENT COALITION PAC (SEEC PAC),Q,D,1.0,0.0,125000,0,0.0,0.0,125000,125000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00467837,EDPAC,Q,D,1.0,0.0,122001,2500,0.0,0.0,124501,124501,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00688549,DAKOTA LEADERSHIP PAC,Q,R,0.0,1.0,0,124500,0.0,0.0,124500,124500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00304477,OSHKOSH CORPORATION EMPLOYEES PAC (OCEPAC),Q,R,0.0,1.0,28500,96000,0.0,0.0,124500,124500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00367375,SAP AMERICA INC PAC,Q,Mixed,0.5662650602409639,0.4337349397590361,70500,54000,0.0,0.0,124500,124500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00747766,TRUTH TO POWER,Q,D,1.0,0.0,124500,0,0.0,0.0,124500,124500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00234120,"UNITED STATES SUGAR CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN POLITICAL ACTION COMMITTEE,",Q,R,0.0,1.0,35000,89500,0.0,0.0,124500,124500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00763623,"ANDURIL INDUSTRIES, INC. POLITICAL ACTION COMMITTEE (ANDURIL PAC)",N,Mixed,0.4959677419354839,0.5040322580645161,61500,62500,0.0,0.0,124000,124000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00412791,FORWARD TOGETHER PAC,Q,D,1.0,0.0,124000,0,0.0,0.0,124000,124000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00563924,"SCHNEIDER NATIONAL INC., TRANSPAC",Q,Mixed,0.5443548387096774,0.4556451612903226,67500,56500,0.0,0.0,124000,124000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00525543,PROJECT WEST POLITICAL ACTION COMMITTEE,Q,R,0.0,1.0,0,123785,0.0,0.0,123785,123785,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00817825,RED HOOK PAC,N,R,0.0,1.0,0,123600,0.0,0.0,123600,123600,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00424143,ALLIANCE FOR PHARMACY COMPOUNDING PAC (COMP PAC),Q,Mixed,0.4574898785425101,0.5425101214574899,56500,67000,0.0,0.0,123500,123500,1.0,candidate_facing_committee_activity,24k_contributions+ie_spending,all_committees
2024,committee,C00075473,CMS ENERGY CORPORATION EMPLOYEES FOR BETTER GOVERNMENT- FEDERAL,Q,Mixed,0.3522267206477733,0.6477732793522267,43500,80000,0.0,0.0,123500,123500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00446237,NATIONAL NURSES UNITED PAC - A FUND FOR A HEALTHY AMERICA,Q,D,1.0,0.0,123500,0,0.0,0.0,123500,123500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00193441,ILLINOIS AGRICULTURAL ASSOCIATION ACTIVATOR POLITICAL INVOLVEMENT FUND (FED) 'ACTIVATOR'/'ILLINOIS FARM BUREAU ACTIVATOR',Q,R,0.0,1.0,13987,109181,0.0,0.0,123168,123168,1.0,candidate_facing_committee_activity,24k_contributions+ie_spending,all_committees
2024,committee,C00555888,FRIENDS OF DON BEYER,H,D,1.0,0.0,123000,0,0.0,0.0,123000,123000,1.0,filed_committee_party,party_field,all_committees
2024,committee,C00541862,JASON SMITH FOR CONGRESS,H,R,0.0,1.0,0,123000,0.0,0.0,123000,123000,1.0,filed_committee_party,party_field,all_committees
2024,committee,C00698092,LET'S ALL KEEP ELECTING REPUBLICANS PAC,Q,R,0.0,1.0,0,123000,0.0,0.0,123000,123000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00400705,"PUBLIX SUPER MARKETS, INC. ASSOCIATES POLITICAL ACTION COMMITTEE",Q,R,0.0,1.0,36000,87000,0.0,0.0,123000,123000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00779538,UNITED WHOLESALE MORTGAGE PAC (UWM PAC),Q,Mixed,0.46747967479674796,0.532520325203252,57500,65500,0.0,0.0,123000,123000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00629477,ULTRAVIOLET PAC,O,D,1.0,0.0,122901,0,0.0,0.0,122901,122901,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2024,committee,C00832642,HONEST HOOSIERS PAC,O,R,0.0,1.0,0,122900,0.0,0.0,122900,122900,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2024,committee,C00426874,FEDERATION OF EXCHANGE ACCOMODATORS 1031 PAC,Q,Mixed,0.5142857142857142,0.48571428571428577,63000,59500,0.0,0.0,122500,122500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00649525,RESTORING OUR NATION PAC,Q,R,0.0,1.0,0,122500,0.0,0.0,122500,122500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00753475,"BAPS PUBLIC AFFAIRS, INC. POLITICAL ACTION COMMITTEE (BAPS PAC)",Q,Mixed,0.5000491754909353,0.4999508245090647,61012,61000,0.0,0.0,122012,122012,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00694471,AMERICAN MOSAIC PAC,N,D,1.0,0.0,122000,0,0.0,0.0,122000,122000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00383521,INTERNATIONAL FOODSERVICE DISTRIBUTORS ASSOCIATION POLITICAL ACTION COMMITTEE,Q,R,0.0,1.0,7500,114500,0.0,0.0,122000,122000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00484162,MEDICAL DEVICE MANUFACTURERS ASSOCIATION PAC,Q,Mixed,0.3442622950819672,0.6557377049180328,42000,80000,0.0,0.0,122000,122000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00629709,NO LABELS PAC,Q,Mixed,0.5409836065573771,0.4590163934426229,66000,56000,0.0,0.0,122000,122000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00374066,"SMITH & NEPHEW, INC. PAC (S+N PAC)",Q,Mixed,0.5,0.5,61000,61000,0.0,0.0,122000,122000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00544957,USACS PAC,Q,D,1.0,0.0,89500,32500,0.0,0.0,122000,122000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00502229,WEBER FOR CONGRESS,H,R,0.0,1.0,0,122000,0.0,0.0,122000,122000,1.0,filed_committee_party,party_field,all_committees
2024,committee,C00012468,THE COCA-COLA COMPANY NONPARTISAN COMMITTEE FOR GOOD GOVERNMENT,Q,Mixed,0.45334977394163584,0.5466502260583641,55150,66500,0.0,0.0,121650,121650,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00423228,AMERICAN GASTROENTEROLOGICAL ASSOCIATION INC. PAC,Q,Mixed,0.6255144032921811,0.3744855967078189,76000,45500,0.0,0.0,121500,121500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00478099,"ATLAS AIR WORLDWIDE HOLDINGS, INC. POLITICAL ACTION COMMITTEE",Q,Mixed,0.41975308641975306,0.5802469135802469,51000,70500,0.0,0.0,121500,121500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00625772,DEMOCRATIC WOMEN OF THE SOUTH ORANGE COUNTY,Y,D,1.0,0.0,121500,0,0.0,0.0,121500,121500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00458257,EMPLOYEE OWNED S CORPORATIONS OF AMERICA PAC (ESCA PAC),Q,Mixed,0.5679012345679012,0.4320987654320988,69000,52500,0.0,0.0,121500,121500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00615203,SENIOR CARE PHARMACY COALITION PAC,Q,Mixed,0.5102880658436214,0.4897119341563786,62000,59500,0.0,0.0,121500,121500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00196089,THE ESOP ASSOCIATION PAC,Q,Mixed,0.5102880658436214,0.4897119341563786,62000,59500,0.0,0.0,121500,121500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00821348,PROGRESSIVE VICTORY PAC,V,D,1.0,0.0,121404,0,0.0,0.0,121404,121404,1.0,candidate_facing_committee_activity,24k_contributions+ie_spending,all_committees
2024,committee,C00542621,MAPLE PAC,Q,D,1.0,0.0,121000,0,0.0,0.0,121000,121000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00059733,BROWN-FORMAN CORPORATION NON-PARTISAN COMMITTEE FOR RESPONSIBLE GOVERNMENT,Q,Mixed,0.43989150120324505,0.560108498796755,53193,67730,0.0,0.0,120923,120923,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00770438,JAKE ELLZEY FOR CONGRESS,H,R,0.0,1.0,0,120500,0.0,0.0,120500,120500,1.0,filed_committee_party,party_field,all_committees
2024,committee,C00034595,WELLS FARGO AND COMPANY EMPLOYEE PAC (AKA WELLS FARGO EMPLOYEE PAC),Q,Mixed,0.46887966804979253,0.5311203319502075,56500,64000,0.0,0.0,120500,120500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00426569,WESTERN ENERGY ALLIANCE PAC,Q,R,0.0,1.0,12000,108500,0.0,0.0,120500,120500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00814806,1787 FUND,O,R,0.0,1.0,0,120291,0.0,0.0,120291,120291,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2024,committee,C00329425,BURGER KING FRANCHISEE PAC,Q,R,0.0,1.0,17000,103000,0.0,0.0,120000,120000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00860411,FREEDOM FOR THE PEOPLE PAC,O,D,1.0,0.0,120000,0,0.0,0.0,120000,120000,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2024,committee,C00493361,RAZOR PAC,Q,R,0.0,1.0,0,120000,0.0,0.0,120000,120000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00778308,SOUTHERN STATES PAC,Q,R,0.0,1.0,0,120000,0.0,0.0,120000,120000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00716423,THE NEXT 50 PAC,W,D,1.0,0.0,120000,0,0.0,0.0,120000,120000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00493270,"HEIDELBERG MATERIALS US, INC. POLITICAL ACTION COMMITTEE",Q,R,0.0,1.0,22500,97000,0.0,0.0,119500,119500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00414896,OSI SYSTEMS INC PAC OSI PAC,Q,Mixed,0.497907949790795,0.502092050209205,59500,60000,0.0,0.0,119500,119500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00264770,AGRICULTURAL RETAILERS ASSOCIATION POLITICAL ACTION COMMITTE,Q,R,0.0,1.0,8500,110750,0.0,0.0,119250,119250,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00742080,"PLANNED PARENTHOOD ALLIANCE PAC , SERVING WA, AK, ID, HI, IN, KY",O,D,1.0,0.0,119242,0,0.0,0.0,119242,119242,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2024,committee,C00526715,GREATER TOMORROW POLITICAL ACTION COMMITTEE,Q,R,0.0,1.0,0,119000,0.0,0.0,119000,119000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00424382,HUSCH BLACKWELL POLITICAL ACTION COMMITTEE,Q,Mixed,0.391578947368421,0.608421052631579,46500,72250,0.0,0.0,118750,118750,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00498931,COMMONWEALTH PAC,Q,D,1.0,0.0,118500,0,0.0,0.0,118500,118500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00188011,NATIONAL TANK TRUCK CARRIERS INC POLITICAL ACTION COMMITTEE,Q,R,0.0,1.0,28000,90500,0.0,0.0,118500,118500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00134742,OPERATIVE PLASTERERS' AND CEMENT MASONS' INTL ASSOCIATION ACTION COMMITTEE,Q,D,1.0,0.0,118500,0,0.0,0.0,118500,118500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00432856,AM GENERAL LLC POLITICAL ACTION COMMITTEE (AM GENERAL PAC),Q,Mixed,0.3050847457627119,0.6949152542372881,36000,82000,0.0,0.0,118000,118000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00820019,GSL PAC,Q,R,0.0,1.0,0,118000,0.0,0.0,118000,118000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00681437,HSBC TECHNOLOGY AND SERVICES USA INC. FEDERAL PAC (HSBC FEDERAL PAC),Q,Mixed,0.5254237288135594,0.47457627118644063,62000,56000,0.0,0.0,118000,118000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00252684,CAMBIA HEALTH SOLUTIONS INC. PAC,Q,Mixed,0.5531914893617021,0.44680851063829785,65000,52500,0.0,0.0,117500,117500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00101485,ECOLAB INC. POLITICAL ACTION COMMITTEE,Q,Mixed,0.49361702127659574,0.5063829787234042,58000,59500,0.0,0.0,117500,117500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00065870,POLITICAL EDUCATION PATTERNS POLITICAL ARM INTL UNION OPERATING ENG LOCAL 18,Q,Mixed,0.44680851063829785,0.5531914893617021,52500,65000,0.0,0.0,117500,117500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00468660,VERTEX PHARMACEUTICALS INCORPORATED POLITICAL ACTION COMMITTEE,Q,Mixed,0.5702127659574469,0.42978723404255315,67000,50500,0.0,0.0,117500,117500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00574178,RIGHT TO LIFE OF MICHIGAN VICTORY FUND,O,R,0.0,1.0,0,117274,0.0,0.0,117274,117274,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2024,committee,C00382150,"THE GEO GROUP, INC. POLITICAL ACTION COMMITTEE",Q,R,0.0,1.0,10000,107000,0.0,0.0,117000,117000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00692343,TEAM RICK SCOTT,N,R,0.0,1.0,0,116957,0.0,0.0,116957,116957,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00039321,"PEPSICO, INC. CONCERNED CITIZENS FUND",Q,Mixed,0.5327944038199416,0.4672055961800584,62151,54500,0.0,0.0,116651,116651,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C90020058,RED WINE AND BLUE,I,D,1.0,0.0,116508,0,0.0,0.0,116508,116508,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2024,committee,C00621912,"1-800 CONTACTS, INC. PAC",Q,Mixed,0.5236051502145923,0.4763948497854077,61000,55500,0.0,0.0,116500,116500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00290973,CLEVELAND-CLIFFS INC. POLITICAL ACTION COMMITTEE,Q,Mixed,0.3261802575107296,0.6738197424892705,38000,78500,0.0,0.0,116500,116500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00778381,DEMOCRATIC DEFENSE FUND,V,D,1.0,0.0,116500,0,0.0,0.0,116500,116500,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2024,committee,C00408260,THE GRANT THORNTON ADVISORS LLC POLITICAL ACTION COMMITTEE,Q,Mixed,0.5321888412017167,0.4678111587982833,62000,54500,0.0,0.0,116500,116500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00132092,ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM,Q,R,0.0,1.0,21500,94500,0.0,0.0,116000,116000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00653188,BMI POLITICAL ACTION COMMITTEE (BMI PAC),Q,Mixed,0.47844827586206895,0.521551724137931,55500,60500,0.0,0.0,116000,116000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00216127,DENTONS US LLP PAC,Q,Mixed,0.3706896551724138,0.6293103448275862,43000,73000,0.0,0.0,116000,116000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00635557,DO RIGHT BAYOU PAC,Q,R,0.0,1.0,0,116000,0.0,0.0,116000,116000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00828947,"MOORE FOR WEST VIRGINIA, INC.",H,R,0.0,1.0,0,116000,0.0,0.0,116000,116000,1.0,filed_committee_party,party_field,all_committees
2024,committee,C00390724,WALBERG FOR CONGRESS,H,R,0.0,1.0,0,116000,0.0,0.0,116000,116000,1.0,filed_committee_party,party_field,all_committees
2024,committee,C00137265,JOHN HANCOCK LIFE INSURANCE COMPANY (USA) FEDERAL POLITICAL ACTION COMMITTEE,Q,Mixed,0.49654576856649396,0.503454231433506,57500,58300,0.0,0.0,115800,115800,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00769810,"OWENS & MINOR, INC. POLITICAL ACTION COMMITTEE (OWENS & MINOR PAC)",Q,Mixed,0.5588235294117647,0.4411764705882353,64600,51000,0.0,0.0,115600,115600,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00160630,"DRUMMOND COMPANY, INC. POLITICAL ACTION COMMITTEE (DPAC)",Q,R,0.0,1.0,10000,105500,0.0,0.0,115500,115500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00366013,"NASDAQ, INC. PAC (NASDAQ PAC)",Q,Mixed,0.4588744588744589,0.5411255411255411,53000,62500,0.0,0.0,115500,115500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00656132,SERVING OUR COUNTRY (SOC) PAC,N,D,1.0,0.0,115400,0,0.0,0.0,115400,115400,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00821611,ASIAN AMERICANS FOR CHANGE FUND,O,D,1.0,0.0,115365,0,0.0,0.0,115365,115365,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2024,committee,C00774463,DEMOCRATS SERVE,V,D,1.0,0.0,115068,0,0.0,0.0,115068,115068,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2024,committee,C00391797,DIRIGO PAC,Q,R,0.0,1.0,0,115000,0.0,0.0,115000,115000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00062646,"GENERAL MILLS, INC. POLITICAL ACTION COMMITTEE",Q,Mixed,0.5434782608695652,0.4565217391304348,62500,52500,0.0,0.0,115000,115000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00557322,HESS CORPORATION POLITICAL ACTION COMMITTEE (HESS PAC),Q,Mixed,0.3347826086956522,0.6652173913043478,38500,76500,0.0,0.0,115000,115000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00492983,NUTMEG PAC,Q,D,1.0,0.0,115000,0,0.0,0.0,115000,115000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00809830,YOUR LOWCOUNTRY NEIGHBORS,O,R,0.0,1.0,0,115000,0.0,0.0,115000,115000,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2024,committee,C00039552,KELLANOVA POLITICAL ACTION COMMITTEE,Q,Mixed,0.4995169250319874,0.5004830749680126,57389,57500,0.0,0.0,114889,114889,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00362640,CALPINE CORPORATION PAC,Q,Mixed,0.5414847161572053,0.4585152838427947,62000,52500,0.0,0.0,114500,114500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00583526,"TOGETHER UNITED FOR LIBERTY, INTEGRITY AND PROSPERITY PAC (TULIP PAC)",Q,R,0.0,1.0,0,114500,0.0,0.0,114500,114500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00499400,TRALAPAC (TRUCK RENTING AND LEASING ASSOCIATION PAC),Q,R,0.0,1.0,12000,102500,0.0,0.0,114500,114500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00859611,RING THE BELL,O,D,1.0,0.0,114349,0,0.0,0.0,114349,114349,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2024,committee,C00632323,DEFEND OUR CONSERVATIVE SENATE PAC (DOC'S PAC),Q,R,0.0,1.0,0,114000,0.0,0.0,114000,114000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00660894,GARMIN INTERNATIONAL INC POLITICAL ACTION COMMITTEE,Q,Mixed,0.40789473684210525,0.5921052631578947,46500,67500,0.0,0.0,114000,114000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00250407,"SOUTHERN NUCLEAR OPERATING COMPANY, INC. PAC",Q,R,0.0,1.0,7000,107000,0.0,0.0,114000,114000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00150797,BLANK  ROME PAC,Q,Mixed,0.36043956043956044,0.6395604395604395,41000,72750,0.0,0.0,113750,113750,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00743435,"FAIRBANKS MORSE, LLC POLITICAL ACTION COMMITTEE",Q,Mixed,0.3605980650835532,0.6394019349164468,41000,72700,0.0,0.0,113700,113700,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00573733,SECURITY IS STRENGTH PAC,O,R,0.0,1.0,0,113690,0.0,0.0,113690,113690,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2024,committee,C00640086,"EVERYTOWN FOR GUN SAFETY ACTION FUND, INC. PAC (EVERYTOWN PAC)",Q,D,1.0,0.0,112490,1000,0.0,0.0,113490,113490,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00306175,LYONDELL CHEMICAL COMPANY PAC,Q,Mixed,0.3620309050772627,0.6379690949227372,41000,72250,0.0,0.0,113250,113250,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00831651,LEADERSHIP AMERICA NEEDS,W,R,0.0,1.0,0,113100,0.0,0.0,113100,113100,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00504019,RICK W. ALLEN FOR CONGRESS,H,R,0.0,1.0,0,113000,0.0,0.0,113000,113000,1.0,filed_committee_party,party_field,all_committees
2024,committee,C00425439,THOROUGHBRED PAC,Q,R,0.0,1.0,7000,106000,0.0,0.0,113000,113000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00779827,MAX MILLER VICTORY,N,R,0.0,1.0,0,112568,0.0,0.0,112568,112568,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00410084,AMERICAN CLINICAL LABORATORY ASSOCIATON PAC (LABPAC),Q,Mixed,0.49777777777777776,0.5022222222222222,56000,56500,0.0,0.0,112500,112500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00888966,PHYSICIAN VOICES UNITED,O,D,1.0,0.0,112377,0,0.0,0.0,112377,112377,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2024,committee,C00370015,NELNET INC PAC (NELNET PAC),Q,R,0.0,1.0,26000,86300,0.0,0.0,112300,112300,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00772848,NO VOTE LEFT BEHIND PAC,Q,Mixed,0.6573774725910885,0.3426225274089115,73811,38470,0.0,0.0,112281,112281,1.0,candidate_facing_committee_activity,24k_contributions+ie_spending,all_committees
2024,committee,C00640300,ACTIVATE AMERICA,O,D,1.0,0.0,112280,0,0.0,0.0,112280,112280,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2024,committee,C00325324,NATIONAL MILK PRODUCERS FEDERATION PAC (NMPF PAC),Q,Mixed,0.39285714285714285,0.6071428571428572,44000,68000,0.0,0.0,112000,112000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00012310,BLACK & VEATCH POLITICAL ACTION COMMITTEE (BLACK & VEATCH PAC),Q,Mixed,0.49016100178890876,0.5098389982110912,54800,57000,0.0,0.0,111800,111800,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00632133,SWING LEFT,W,D,1.0,0.0,111743,0,0.0,0.0,111743,111743,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00017558,BIPARTISAN POLITICAL ACTION COMMITTEE/THE BANK OF NEW YORK MELLON CORPORATION BIPAC/BNYMC,Q,Mixed,0.34080717488789236,0.6591928251121076,38000,73500,0.0,0.0,111500,111500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00821744,"ENACT HOLDINGS, INC. POLITICAL ACTION COMMITTEE (ENACT PAC)",N,Mixed,0.336322869955157,0.663677130044843,37500,74000,0.0,0.0,111500,111500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00443168,INTERCONTINENTAL EXCHANGE INC PAC,Q,Mixed,0.39461883408071746,0.6053811659192825,44000,67500,0.0,0.0,111500,111500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00484584,JETBLUE AIRWAYS CORPORATION CREWMEMBER GOOD GOVERNMENT FUND,Q,Mixed,0.6278026905829597,0.3721973094170403,70000,41500,0.0,0.0,111500,111500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00870238,ONDER FOR CONGRESS,H,R,0.0,1.0,0,111500,0.0,0.0,111500,111500,1.0,filed_committee_party,party_field,all_committees
2024,committee,C00369660,VENABLE PAC (VEN-PAC),Q,Mixed,0.515695067264574,0.48430493273542596,57500,54000,0.0,0.0,111500,111500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2024,committee,C00197715,AMERICAN PISTACHIO GROWERS PISTACHIO POLITICAL ACTION COMMITTEE,Q,Mixed,0.3751233958538993,0.6248766041461007,41800,69630,0.0,0.0,111430,111430,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
